slot_decision_explanation_id,lifecycle_id,symbol,entry_ts,entry_ts_utc,theme_id,split_name,candidate_role,slot_claim_basis,slot_risk_basis,replacement_hurdle_required_flag,same_entry_candidate_count,same_entry_theme_count,same_entry_relation_count,active_theme_count,active_relation_count,bundle_assignment_ready_flag,do_not_trade_reason,setup_quality_bucket,action_family,allowed_inputs_only_flag,outcome_used_flag,future_price_used_flag,label_used_flag
TASK617|RTX|20250121T143000Z|slot_decision_explanation,TASK617|RTX|20250121T143000Z,RTX,2025-01-23 14:30:00+00:00,2025-01-21 14:30:00+00:00,aerospace_defense_space,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,6,15,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|PWR|20250121T143000Z|slot_decision_explanation,TASK617|PWR|20250121T143000Z,PWR,2025-01-23 14:30:00+00:00,2025-01-21 14:30:00+00:00,power_grid_electrification,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=persistent_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,29,6,11,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|EMR|20250121T143000Z|slot_decision_explanation,TASK617|EMR|20250121T143000Z,EMR,2025-01-23 14:30:00+00:00,2025-01-21 14:30:00+00:00,industrial_automation_robotics,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,29,3,15,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NOC|20250121T143000Z|slot_decision_explanation,TASK617|NOC|20250121T143000Z,NOC,2025-01-23 14:30:00+00:00,2025-01-21 14:30:00+00:00,aerospace_defense_space,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,6,15,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GE|20250121T143000Z|slot_decision_explanation,TASK617|GE|20250121T143000Z,GE,2025-01-23 14:30:00+00:00,2025-01-21 14:30:00+00:00,industrial_automation_robotics,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,3,11,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|LMT|20250121T143000Z|slot_decision_explanation,TASK617|LMT|20250121T143000Z,LMT,2025-01-23 14:30:00+00:00,2025-01-21 14:30:00+00:00,aerospace_defense_space,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,29,6,15,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ETN|20250121T143000Z|slot_decision_explanation,TASK617|ETN|20250121T143000Z,ETN,2025-01-23 14:30:00+00:00,2025-01-21 14:30:00+00:00,power_grid_electrification,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=persistent_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,29,6,11,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|IR|20250121T144500Z|slot_decision_explanation,TASK617|IR|20250121T144500Z,IR,2025-01-23 14:30:00+00:00,2025-01-21 14:45:00+00:00,industrial_automation_robotics,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,29,3,15,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GM|20250121T150000Z|slot_decision_explanation,TASK617|GM|20250121T150000Z,GM,2025-01-23 14:30:00+00:00,2025-01-21 15:00:00+00:00,ev_autonomy_mobility,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,1,15,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GTLB|20250121T151500Z|slot_decision_explanation,TASK617|GTLB|20250121T151500Z,GTLB,2025-01-23 14:30:00+00:00,2025-01-21 15:15:00+00:00,data_devops_software,train_design,normal_candidate,setup=research_only_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=fading_leadership|relation=relation_sparse_research_only,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,29,1,3,0,0,1,,research_only_setup,RESEARCH_ONLY,1,0,0,0
TASK617|ASTS|20250121T151500Z|slot_decision_explanation,TASK617|ASTS|20250121T151500Z,ASTS,2025-01-23 14:30:00+00:00,2025-01-21 15:15:00+00:00,aerospace_defense_space,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,6,15,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|SOFI|20250121T151500Z|slot_decision_explanation,TASK617|SOFI|20250121T151500Z,SOFI,2025-01-23 14:30:00+00:00,2025-01-21 15:15:00+00:00,crypto_fintech,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,5,15,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|TSM|20250121T160000Z|slot_decision_explanation,TASK617|TSM|20250121T160000Z,TSM,2025-01-23 14:30:00+00:00,2025-01-21 16:00:00+00:00,ai_semiconductors,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,4,11,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|IBIT|20250121T160000Z|slot_decision_explanation,TASK617|IBIT|20250121T160000Z,IBIT,2025-01-23 14:30:00+00:00,2025-01-21 16:00:00+00:00,crypto_fintech,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,5,15,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|GEV|20250121T164500Z|slot_decision_explanation,TASK617|GEV|20250121T164500Z,GEV,2025-01-23 14:30:00+00:00,2025-01-21 16:45:00+00:00,power_grid_electrification,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=persistent_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,29,6,11,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|OKTA|20250121T164500Z|slot_decision_explanation,TASK617|OKTA|20250121T164500Z,OKTA,2025-01-23 14:30:00+00:00,2025-01-21 16:45:00+00:00,cybersecurity,train_design,normal_candidate,setup=research_only_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=relation_sparse_research_only,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,29,2,3,0,0,1,,research_only_setup,RESEARCH_ONLY,1,0,0,0
TASK617|ASML|20250121T170000Z|slot_decision_explanation,TASK617|ASML|20250121T170000Z,ASML,2025-01-23 14:30:00+00:00,2025-01-21 17:00:00+00:00,ai_semiconductors,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,29,4,11,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|ORCL|20250121T173000Z|slot_decision_explanation,TASK617|ORCL|20250121T173000Z,ORCL,2025-01-23 14:30:00+00:00,2025-01-21 17:30:00+00:00,cloud_ai_platforms,train_design,confirmation_required_candidate,setup=medium_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=fading_leadership|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,1,15,0,0,1,,medium_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ARM|20250121T174500Z|slot_decision_explanation,TASK617|ARM|20250121T174500Z,ARM,2025-01-23 14:30:00+00:00,2025-01-21 17:45:00+00:00,ai_semiconductors,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,29,4,11,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|HOOD|20250121T174500Z|slot_decision_explanation,TASK617|HOOD|20250121T174500Z,HOOD,2025-01-23 14:30:00+00:00,2025-01-21 17:45:00+00:00,crypto_fintech,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,5,15,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|VST|20250121T174500Z|slot_decision_explanation,TASK617|VST|20250121T174500Z,VST,2025-01-23 14:30:00+00:00,2025-01-21 17:45:00+00:00,power_grid_electrification,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=persistent_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,6,11,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|CEG|20250121T180000Z|slot_decision_explanation,TASK617|CEG|20250121T180000Z,CEG,2025-01-23 14:30:00+00:00,2025-01-21 18:00:00+00:00,power_grid_electrification,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=persistent_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,6,11,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|MSTR|20250121T180000Z|slot_decision_explanation,TASK617|MSTR|20250121T180000Z,MSTR,2025-01-23 14:30:00+00:00,2025-01-21 18:00:00+00:00,crypto_fintech,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,5,15,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|NET|20250121T180000Z|slot_decision_explanation,TASK617|NET|20250121T180000Z,NET,2025-01-23 14:30:00+00:00,2025-01-21 18:00:00+00:00,cybersecurity,train_design,normal_candidate,setup=research_only_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=relation_sparse_research_only,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,29,2,3,0,0,1,,research_only_setup,RESEARCH_ONLY,1,0,0,0
TASK617|AVGO|20250121T180000Z|slot_decision_explanation,TASK617|AVGO|20250121T180000Z,AVGO,2025-01-23 14:30:00+00:00,2025-01-21 18:00:00+00:00,ai_semiconductors,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,29,4,11,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|VRT|20250121T180000Z|slot_decision_explanation,TASK617|VRT|20250121T180000Z,VRT,2025-01-23 14:30:00+00:00,2025-01-21 18:00:00+00:00,power_grid_electrification,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=persistent_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,6,11,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|COIN|20250121T181500Z|slot_decision_explanation,TASK617|COIN|20250121T181500Z,COIN,2025-01-23 14:30:00+00:00,2025-01-21 18:15:00+00:00,crypto_fintech,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=29|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,29,5,15,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|ARM|20250122T143000Z|slot_decision_explanation,TASK617|ARM|20250122T143000Z,ARM,2025-01-24 14:30:00+00:00,2025-01-22 14:30:00+00:00,ai_semiconductors,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=persistent_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=18|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,18,4,8,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|VRT|20250122T143000Z|slot_decision_explanation,TASK617|VRT|20250122T143000Z,VRT,2025-01-24 14:30:00+00:00,2025-01-22 14:30:00+00:00,power_grid_electrification,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=persistent_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=18|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,18,2,8,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|ASML|20250122T143000Z|slot_decision_explanation,TASK617|ASML|20250122T143000Z,ASML,2025-01-24 14:30:00+00:00,2025-01-22 14:30:00+00:00,ai_semiconductors,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=persistent_leadership|relation=relation_reinforcing,capacity=slot_competition_very_high|same_entry_candidates=18|active_relations=0|risk=proxy_neutral|microstructure=SOURCE_PENDING_NOT_USED,1,18,4,8,0,0,1,,high_quality_setup,STRENGTH_HOLD_CANDIDATE,1,0,0,0
TASK617|AMZN|20250122T144500Z|slot_decision_explanation,TASK617|AMZN|20250122T144500Z,AMZN,2025-01-24 14:30:00+00:00,2025-01-22 14:45:00+00:00,cloud_ai_platforms,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=18|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,18,3,7,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|MSFT|20250122T144500Z|slot_decision_explanation,TASK617|MSFT|20250122T144500Z,MSFT,2025-01-24 14:30:00+00:00,2025-01-22 14:45:00+00:00,cloud_ai_platforms,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_basic|theme=participating_theme|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=18|active_relations=0|risk=high_liquidity_momentum_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,18,3,7,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|IBIT|20250122T150000Z|slot_decision_explanation,TASK617|IBIT|20250122T150000Z,IBIT,2025-01-24 14:30:00+00:00,2025-01-22 15:00:00+00:00,crypto_fintech,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=emerging_leadership|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=18|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,18,3,7,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
TASK617|COIN|20250122T150000Z|slot_decision_explanation,TASK617|COIN|20250122T150000Z,COIN,2025-01-24 14:30:00+00:00,2025-01-22 15:00:00+00:00,crypto_fintech,train_design,priority_candidate,setup=high_quality_setup|catalyst=contract_customer_backlog|price=price_confirmed_but_extended|theme=emerging_leadership|relation=company_price_confirmed_macro_secondary,capacity=slot_competition_very_high|same_entry_candidates=18|active_relations=0|risk=extension_proxy|microstructure=SOURCE_PENDING_NOT_USED,1,18,3,7,0,0,1,,high_quality_setup,BASELINE_ALLOWED,1,0,0,0
