event_id,trade_id,symbol,entry_ts,exit_ts,day_key,current_split,sector_group,session_timing_bucket,execution_quality_bucket,same_day_candidate_count,same_day_sector_candidate_count,realized_R,allocator_timing,feature_availability_group,regime_score_at_decision_time,artifact_score_at_decision_time,top_regime_score_at_decision_time,eligible_at_decision_time,delayed_signal_penalty_flag,regime_score_percentile_at_decision_time,artifact_score_percentile_at_decision_time,timing_tier,artifact_tier,single_best_binary,top_regime_basket_binary,regime_conditioned_overlay_balanced,sizing_template_aggressive,artifact_half_plus
6,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-30 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,3.601297,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
194,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.147866,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
385,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,2.984002,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
600,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-30 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,2.881037,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
783,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,2.387202,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
993,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-30 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.385323,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
1161,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,2.387202,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
1535,MSFT|2021-06-16|2021-06-16|252.940002,MSFT,2021-06-16 00:00:00+00:00,2021-07-30 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,3.766125,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
1754,MSFT|2021-06-16|2021-06-16|252.940002,MSFT,2021-06-16 00:00:00+00:00,2021-07-30 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,3.766125,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
4,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-19 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.499805,post_confirmation_allocator,post_breakout_confirmation,0.714706,0.142252,0.0,True,False,0.03199137311286844,0.026240115025161753,light,light,False,True,True,True,False
193,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,0.725669,post_confirmation_allocator,post_breakout_confirmation,0.714706,0.142252,0.0,True,False,0.03199137311286844,0.026240115025161753,light,light,False,True,True,True,False
384,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.991689,post_confirmation_allocator,post_breakout_confirmation,0.714706,0.142252,0.0,True,False,0.03199137311286844,0.026240115025161753,light,light,False,True,True,True,False
598,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-19 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.199844,post_confirmation_allocator,post_breakout_confirmation,0.714706,0.142252,0.0,True,False,0.03199137311286844,0.026240115025161753,light,light,False,True,True,True,False
782,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.593351,post_confirmation_allocator,post_breakout_confirmation,0.714706,0.142252,0.0,True,False,0.03199137311286844,0.026240115025161753,light,light,False,True,True,True,False
990,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-19 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,0.546452,post_confirmation_allocator,post_breakout_confirmation,0.714706,0.142252,0.0,True,False,0.03199137311286844,0.026240115025161753,light,light,False,True,True,True,False
1160,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.593351,post_confirmation_allocator,post_breakout_confirmation,0.714706,0.142252,0.0,True,False,0.03199137311286844,0.026240115025161753,light,light,False,True,True,True,False
6,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-30 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,3.601297,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
194,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.147866,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
385,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,2.984002,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
600,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-30 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,2.881037,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
783,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,2.387202,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
993,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-30 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.385323,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
1161,MSFT|2021-06-16|2021-06-16|259.989990,MSFT,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,2.387202,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
1535,MSFT|2021-06-16|2021-06-16|252.940002,MSFT,2021-06-16 00:00:00+00:00,2021-07-30 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,3.766125,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
1754,MSFT|2021-06-16|2021-06-16|252.940002,MSFT,2021-06-16 00:00:00+00:00,2021-07-30 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,3.766125,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
4,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-19 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.499805,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
193,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,0.725669,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
384,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.991689,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
598,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-19 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.199844,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
782,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.593351,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
990,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-19 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,0.546452,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
1160,AMZN|2021-06-16|2021-06-16|169.849503,AMZN,2021-06-16 00:00:00+00:00,2021-07-16 00:00:00+00:00,2021-06-16,train,software_internet,unknown,unknown,16,16,1.593351,pre_open_allocator,pre_open_available,0.714706,0.142252,0.0,True,False,0.14164201183431951,0.14164201183431951,light,light,False,True,True,True,False
0,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.09597,opening_drive_allocator,opening_window_available,2.172059,0.532925,0.0,True,False,0.796549245147376,0.8583752695902228,active,core,False,True,True,True,True
192,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.069668,opening_drive_allocator,opening_window_available,2.172059,0.532925,0.0,True,False,0.796549245147376,0.8583752695902228,active,core,False,True,True,True,True
383,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.09597,opening_drive_allocator,opening_window_available,2.172059,0.532925,0.0,True,False,0.796549245147376,0.8583752695902228,active,core,False,True,True,True,True
594,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,0.876776,opening_drive_allocator,opening_window_available,2.172059,0.532925,0.0,True,False,0.796549245147376,0.8583752695902228,active,core,False,True,True,True,True
781,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,0.876776,opening_drive_allocator,opening_window_available,2.172059,0.532925,0.0,True,False,0.796549245147376,0.8583752695902228,active,core,False,True,True,True,True
987,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.069668,opening_drive_allocator,opening_window_available,2.172059,0.532925,0.0,True,False,0.796549245147376,0.8583752695902228,active,core,False,True,True,True,True
1159,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,0.876776,opening_drive_allocator,opening_window_available,2.172059,0.532925,0.0,True,False,0.796549245147376,0.8583752695902228,active,core,False,True,True,True,True
1331,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.461294,opening_drive_allocator,opening_window_available,2.172059,0.532925,0.0,True,False,0.796549245147376,0.8583752695902228,active,core,False,True,True,True,True
1530,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.09597,opening_drive_allocator,opening_window_available,2.172059,0.532925,0.0,True,False,0.796549245147376,0.8583752695902228,active,core,False,True,True,True,True
1749,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.09597,opening_drive_allocator,opening_window_available,2.172059,0.532925,0.0,True,False,0.796549245147376,0.8583752695902228,active,core,False,True,True,True,True
1332,NVDA|2021-06-17|2021-06-17|18.039499,NVDA,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.668806,opening_drive_allocator,opening_window_available,0.714706,0.142252,0.0,True,False,0.054277498202731846,0.026240115025161753,light,light,False,True,True,True,False
1337,MSFT|2021-06-17|2021-06-17|260.579987,MSFT,2021-06-17 00:00:00+00:00,2021-08-02 00:00:00+00:00,2021-06-17,train,software_internet,mid_session,strong,12,1,4.304468,opening_drive_allocator,opening_window_available,0.714706,0.142252,0.0,True,False,0.054277498202731846,0.026240115025161753,light,light,False,True,True,True,False
0,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.09597,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
192,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.069668,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
383,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.09597,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
594,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,0.876776,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
781,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,0.876776,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
987,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.069668,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
1159,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,0.876776,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
1331,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.461294,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
1530,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.09597,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
1749,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.09597,post_confirmation_allocator,post_breakout_confirmation,2.172059,0.532925,0.0,True,False,0.7843278217109992,0.8317757009345794,active,core,False,True,True,True,True
1332,NVDA|2021-06-17|2021-06-17|18.039499,NVDA,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.668806,post_confirmation_allocator,post_breakout_confirmation,0.714706,0.142252,0.0,True,False,0.03199137311286844,0.026240115025161753,light,light,False,True,True,True,False
1337,MSFT|2021-06-17|2021-06-17|260.579987,MSFT,2021-06-17 00:00:00+00:00,2021-08-02 00:00:00+00:00,2021-06-17,train,software_internet,mid_session,strong,12,1,4.304468,post_confirmation_allocator,post_breakout_confirmation,0.714706,0.142252,0.0,True,False,0.03199137311286844,0.026240115025161753,light,light,False,True,True,True,False
0,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.09597,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
192,AMD|2021-06-17|2021-06-17|82.650002,AMD,2021-06-17 00:00:00+00:00,2021-07-15 00:00:00+00:00,2021-06-17,train,semis,unknown,unknown,12,11,1.069668,pre_open_allocator,pre_open_available,2.172059,0.532925,0.0,True,False,0.9149408284023669,0.9149408284023669,core,core,False,True,True,True,True
