meaning_id,asof_ts,symbol,l2_primitive_ids,source_receipt_ids,source_family,provider,authority_class,runtime_context,source_time_certified,freshness_status,event_type,economic_dimension,direction,confidence_raw_band,confidence_static_weight,confidence_calibrated_probability,confidence_calibration_status,confidence_calibration_version,uncertainty_flags,reason_codes,diagnostic_only,trade_output_flag,score_output_flag,order_intent_flag
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2022-08-12|CONT-0008|000003|EXIT,2022-08-30T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2022-08-12|CONT-0008|000003|EXIT,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_exit,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2022-08-12|CONT-0008,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2022-10-28|CONT-0009|000001|ENTRY,2022-10-28T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2022-10-28|CONT-0009|000001|ENTRY,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_entry,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2022-10-28|CONT-0009,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2022-10-28|CONT-0009|000002|REDUCE,2022-11-02T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2022-10-28|CONT-0009|000002|REDUCE,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_reduce,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2022-10-28|CONT-0009,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2022-10-28|CONT-0009|000003|EXIT,2022-11-03T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2022-10-28|CONT-0009|000003|EXIT,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_exit,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2022-10-28|CONT-0009,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-01-23|CONT-0010|000001|ENTRY,2023-01-23T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-01-23|CONT-0010|000001|ENTRY,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_entry,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-01-23|CONT-0010,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-01-23|CONT-0010|000002|ADD,2023-01-27T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-01-23|CONT-0010|000002|ADD,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_add,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-01-23|CONT-0010,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-01-23|CONT-0010|000003|SCALE,2023-02-02T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-01-23|CONT-0010|000003|SCALE,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_scale,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-01-23|CONT-0010,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-01-23|CONT-0010|000004|REDUCE,2023-02-21T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-01-23|CONT-0010|000004|REDUCE,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_reduce,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-01-23|CONT-0010,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-01-23|CONT-0010|000005|EXIT,2023-02-21T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-01-23|CONT-0010|000005|EXIT,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_exit,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-01-23|CONT-0010,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-03-20|CONT-0011|000001|ENTRY,2023-03-20T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-03-20|CONT-0011|000001|ENTRY,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_entry,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-03-20|CONT-0011,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-03-20|CONT-0011|000002|ADD,2023-03-30T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-03-20|CONT-0011|000002|ADD,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_add,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-03-20|CONT-0011,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-03-20|CONT-0011|000003|EXIT,2023-04-18T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-03-20|CONT-0011|000003|EXIT,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_exit,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-03-20|CONT-0011,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-04-19|CONT-0012|000001|ENTRY,2023-04-19T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-04-19|CONT-0012|000001|ENTRY,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_entry,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-04-19|CONT-0012,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-04-19|CONT-0012|000002|ADD,2023-05-05T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-04-19|CONT-0012|000002|ADD,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_add,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-04-19|CONT-0012,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-04-19|CONT-0012|000003|EXIT,2023-05-17T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-04-19|CONT-0012|000003|EXIT,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_exit,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-04-19|CONT-0012,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-05-18|CONT-0013|000001|ENTRY,2023-05-18T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-05-18|CONT-0013|000001|ENTRY,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_entry,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-05-18|CONT-0013,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-05-18|CONT-0013|000002|ADD,2023-06-02T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-05-18|CONT-0013|000002|ADD,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_add,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-05-18|CONT-0013,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-05-18|CONT-0013|000003|SCALE,2023-06-15T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-05-18|CONT-0013|000003|SCALE,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_scale,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-05-18|CONT-0013,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-05-18|CONT-0013|000004|EXIT,2023-06-16T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-05-18|CONT-0013|000004|EXIT,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_exit,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-05-18|CONT-0013,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-06-22|CONT-0014|000001|ENTRY,2023-06-22T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-06-22|CONT-0014|000001|ENTRY,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_entry,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-06-22|CONT-0014,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-06-22|CONT-0014|000002|ADD,2023-06-30T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-06-22|CONT-0014|000002|ADD,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_add,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-06-22|CONT-0014,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-06-22|CONT-0014|000003|EXIT,2023-07-21T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-06-22|CONT-0014|000003|EXIT,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_exit,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-06-22|CONT-0014,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-09-01|CONT-0015|000001|ENTRY,2023-09-01T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-09-01|CONT-0015|000001|ENTRY,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_entry,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-09-01|CONT-0015,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-09-01|CONT-0015|000002|REDUCE,2023-09-07T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-09-01|CONT-0015|000002|REDUCE,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_reduce,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-09-01|CONT-0015,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-09-01|CONT-0015|000003|EXIT,2023-09-13T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-09-01|CONT-0015|000003|EXIT,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_exit,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-09-01|CONT-0015,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-10-11|CONT-0016|000001|ENTRY,2023-10-11T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-10-11|CONT-0016|000001|ENTRY,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_entry,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-10-11|CONT-0016,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-10-11|CONT-0016|000002|REDUCE,2023-10-20T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-10-11|CONT-0016|000002|REDUCE,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_reduce,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-10-11|CONT-0016,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-10-11|CONT-0016|000003|EXIT,2023-11-08T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-10-11|CONT-0016|000003|EXIT,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_exit,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-10-11|CONT-0016,True,0,0,0
l3v2:canonical_source_event:CANONICAL|LIFECYCLE|AAPL|2023-11-10|CONT-0017|000001|ENTRY,2023-11-10T14:30:00+00:00,AAPL,,CANONICAL|LIFECYCLE|AAPL|2023-11-10|CONT-0017|000001|ENTRY,canonical_source_event,canonical_source_event_rebuild,uncertified_source,HISTORICAL_RESEARCH,0,HISTORICAL,canonical_source_event_entry,EXECUTION,NEUTRAL,low,0.35,,NOT_CALIBRATED,UNAVAILABLE,historical_source_event_bridge;task742_packet_unrecoverable;not_task742_golden_replay,CANONICAL_SOURCE_EVENT_REBUILD;TASK742_HISTORICAL_PACKET_UNRECOVERABLE;NOT_TASK742_GOLDEN_REPLAY;EXECUTION_CONTEXT_NOT_ECONOMIC_THESIS_SIGNAL;STATIC_CONFIDENCE_NOT_PROBABILITY;DIAGNOSTIC_REVIEW_ONLY;LIFECYCLE_ID_LIFECYCLE|AAPL|2023-11-10|CONT-0017,True,0,0,0
