lifecycle_id,symbol,entry_ts,split_name,theme_id,market_state,theme_state,playbook_id,mechanism_relation_state,catalyst_quality_tier,price_acceptance_state,accepted_flag,allocation_reason,size_multiplier,net_return_costed,candidate_name,split_scope
TASK617|EMR|20250123T163000Z,EMR,2025-01-27 14:30:00+00:00,train_design,industrial_automation_robotics,broad_risk_on,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2661718773841858,baseline_task639,all
TASK617|ESTC|20250123T143000Z,ESTC,2025-01-27 14:30:00+00:00,train_design,data_devops_software,broad_risk_on,leadership_fading,research_only_sparse,sparse_mechanism_cell,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1965626206043013,baseline_task639,all
TASK617|GEV|20250123T143000Z,GEV,2025-01-27 14:30:00+00:00,train_design,power_grid_electrification,broad_risk_on,re_acceleration,aggressive_leadership,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0747585453935037,baseline_task639,all
TASK617|GE|20250123T143000Z,GE,2025-01-27 14:30:00+00:00,train_design,industrial_automation_robotics,broad_risk_on,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.031551424098711596,baseline_task639,all
TASK617|HOOD|20250123T143000Z,HOOD,2025-01-27 14:30:00+00:00,train_design,crypto_fintech,broad_risk_on,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.05486558184984,baseline_task639,all
TASK617|IBIT|20250123T143000Z,IBIT,2025-01-27 14:30:00+00:00,train_design,crypto_fintech,broad_risk_on,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2326692133032044,baseline_task639,all
TASK617|META|20250123T163000Z,META,2025-01-27 14:30:00+00:00,train_design,cloud_ai_platforms,broad_risk_on,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1565934831154668,baseline_task639,all
TASK617|MRNA|20250123T171500Z,MRNA,2025-01-27 14:30:00+00:00,train_design,biotech_glp1_healthcare,broad_risk_on,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1826363716973162,baseline_task639,all
TASK617|MRVL|20250123T143000Z,MRVL,2025-01-27 14:30:00+00:00,train_design,ai_semiconductors,broad_risk_on,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1936512772721019,baseline_task639,all
TASK617|NET|20250123T160000Z,NET,2025-01-27 14:30:00+00:00,train_design,cybersecurity,broad_risk_on,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0711396654822252,baseline_task639,all
TASK617|ORCL|20250123T144500Z,ORCL,2025-01-27 14:30:00+00:00,train_design,cloud_ai_platforms,broad_risk_on,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1772320745358897,baseline_task639,all
TASK617|PWR|20250123T160000Z,PWR,2025-01-27 14:30:00+00:00,train_design,power_grid_electrification,broad_risk_on,re_acceleration,aggressive_leadership,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1814781122086397,baseline_task639,all
TASK617|RKLB|20250123T194500Z,RKLB,2025-01-27 14:30:00+00:00,train_design,aerospace_defense_space,broad_risk_on,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.22787493586425,baseline_task639,all
TASK617|RTX|20250123T161500Z,RTX,2025-01-27 14:30:00+00:00,train_design,aerospace_defense_space,broad_risk_on,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1066427299590265,baseline_task639,all
TASK617|SOFI|20250123T151500Z,SOFI,2025-01-27 14:30:00+00:00,train_design,crypto_fintech,broad_risk_on,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.18327998105343102,baseline_task639,all
TASK617|TSM|20250123T143000Z,TSM,2025-01-27 14:30:00+00:00,train_design,ai_semiconductors,broad_risk_on,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1663377708553247,baseline_task639,all
TASK617|AMZN|20250127T144500Z,AMZN,2025-01-29 14:30:00+00:00,train_design,cloud_ai_platforms,broad_risk_off,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2585771045391736,baseline_task639,all
TASK617|CRM|20250127T151500Z,CRM,2025-01-29 14:30:00+00:00,train_design,cloud_ai_platforms,broad_risk_off,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2935773531607418,baseline_task639,all
TASK617|CRWD|20250127T144500Z,CRWD,2025-01-29 14:30:00+00:00,train_design,cybersecurity,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1802195005170289,baseline_task639,all
TASK617|ESTC|20250127T144500Z,ESTC,2025-01-29 14:30:00+00:00,train_design,data_devops_software,broad_risk_off,leadership_fading,research_only_sparse,sparse_mechanism_cell,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2977563610176524,baseline_task639,all
TASK617|HOOD|20250127T144500Z,HOOD,2025-01-29 14:30:00+00:00,train_design,crypto_fintech,broad_risk_off,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.064401916100101,baseline_task639,all
TASK617|MDB|20250127T143000Z,MDB,2025-01-29 14:30:00+00:00,train_design,data_devops_software,broad_risk_off,leadership_fading,confirmation_required,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.323356802258674,baseline_task639,all
TASK617|META|20250127T150000Z,META,2025-01-29 14:30:00+00:00,train_design,cloud_ai_platforms,broad_risk_off,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.217414822048611,baseline_task639,all
TASK617|NET|20250127T144500Z,NET,2025-01-29 14:30:00+00:00,train_design,cybersecurity,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.054477599003352195,baseline_task639,all
TASK617|OKTA|20250127T143000Z,OKTA,2025-01-29 14:30:00+00:00,train_design,cybersecurity,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.07452374602470059,baseline_task639,all
TASK617|RKLB|20250127T144500Z,RKLB,2025-01-29 14:30:00+00:00,train_design,aerospace_defense_space,broad_risk_off,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2358481550217834,baseline_task639,all
TASK617|AMZN|20250128T144500Z,AMZN,2025-01-30 14:30:00+00:00,train_design,cloud_ai_platforms,broad_risk_off,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.25265959297755947,baseline_task639,all
TASK617|CRM|20250128T144500Z,CRM,2025-01-30 14:30:00+00:00,train_design,cloud_ai_platforms,broad_risk_off,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2177897032669027,baseline_task639,all
TASK617|CRWD|20250128T144500Z,CRWD,2025-01-30 14:30:00+00:00,train_design,cybersecurity,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1706868615466387,baseline_task639,all
TASK617|DDOG|20250128T144500Z,DDOG,2025-01-30 14:30:00+00:00,train_design,data_devops_software,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2302297013892724,baseline_task639,all
TASK617|ESTC|20250128T144500Z,ESTC,2025-01-30 14:30:00+00:00,train_design,data_devops_software,broad_risk_off,neutral_participation,research_only_sparse,sparse_mechanism_cell,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2708510750135429,baseline_task639,all
TASK617|GTLB|20250128T144500Z,GTLB,2025-01-30 14:30:00+00:00,train_design,data_devops_software,broad_risk_off,neutral_participation,research_only_sparse,sparse_mechanism_cell,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2630034811887467,baseline_task639,all
TASK617|HOOD|20250128T150000Z,HOOD,2025-01-30 14:30:00+00:00,train_design,crypto_fintech,broad_risk_off,leadership_fading,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1212432837173065,baseline_task639,all
TASK617|MDB|20250128T144500Z,MDB,2025-01-30 14:30:00+00:00,train_design,data_devops_software,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2972321090896516,baseline_task639,all
TASK617|META|20250128T163000Z,META,2025-01-30 14:30:00+00:00,train_design,cloud_ai_platforms,broad_risk_off,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2420770220008428,baseline_task639,all
TASK617|NET|20250128T144500Z,NET,2025-01-30 14:30:00+00:00,train_design,cybersecurity,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.050391590000284495,baseline_task639,all
TASK617|OKTA|20250128T144500Z,OKTA,2025-01-30 14:30:00+00:00,train_design,cybersecurity,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.0903591890433549,baseline_task639,all
TASK617|PANW|20250128T144500Z,PANW,2025-01-30 14:30:00+00:00,train_design,cybersecurity,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1795322894737727,baseline_task639,all
TASK617|SNOW|20250128T144500Z,SNOW,2025-01-30 14:30:00+00:00,train_design,data_devops_software,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.224786984544636,baseline_task639,all
TASK617|S|20250128T144500Z,S,2025-01-30 14:30:00+00:00,train_design,cybersecurity,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2402693644250424,baseline_task639,all
TASK617|TEAM|20250128T144500Z,TEAM,2025-01-30 14:30:00+00:00,train_design,data_devops_software,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1024494384315773,baseline_task639,all
TASK617|ZS|20250128T144500Z,ZS,2025-01-30 14:30:00+00:00,train_design,cybersecurity,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.07290000915527349,baseline_task639,all
TASK617|COIN|20250129T201500Z,COIN,2025-01-31 14:30:00+00:00,train_design,crypto_fintech,broad_risk_off,neutral_participation,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_accepted,0,max_positions_full,0.0,-0.2987246033404403,baseline_task639,all
TASK617|HOOD|20250129T170000Z,HOOD,2025-01-31 14:30:00+00:00,train_design,crypto_fintech,broad_risk_off,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1428145021386586,baseline_task639,all
TASK617|IBIT|20250129T171500Z,IBIT,2025-01-31 14:30:00+00:00,train_design,crypto_fintech,broad_risk_off,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2737468594821943,baseline_task639,all
TASK617|META|20250129T194500Z,META,2025-01-31 14:30:00+00:00,train_design,cloud_ai_platforms,broad_risk_off,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2356512371676012,baseline_task639,all
TASK617|OKTA|20250129T154500Z,OKTA,2025-01-31 14:30:00+00:00,train_design,cybersecurity,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,0.10248253935463629,baseline_task639,all
TASK617|COIN|20250130T144500Z,COIN,2025-02-03 14:30:00+00:00,train_design,crypto_fintech,broad_risk_off,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1731808257543396,baseline_task639,all
TASK617|CRWD|20250130T144500Z,CRWD,2025-02-03 14:30:00+00:00,train_design,cybersecurity,broad_risk_off,neutral_participation,normal_participation,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.143120421022612,baseline_task639,all
TASK617|ESTC|20250130T151500Z,ESTC,2025-02-03 14:30:00+00:00,train_design,data_devops_software,broad_risk_off,neutral_participation,research_only_sparse,sparse_mechanism_cell,very_strong_catalyst,price_acceptance_accepted,0,max_positions_full,0.0,-0.2471644861682415,baseline_task639,all
TASK617|GE|20250130T143000Z,GE,2025-02-03 14:30:00+00:00,train_design,industrial_automation_robotics,broad_risk_off,leadership_fading,confirmation_required,mechanism_reinforcing_company_positive,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0025000000000001002,baseline_task639,all
TASK617|GOOGL|20250130T143000Z,GOOGL,2025-02-03 14:30:00+00:00,train_design,cloud_ai_platforms,broad_risk_off,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.2360030397447769,baseline_task639,all
TASK617|GTLB|20250130T153000Z,GTLB,2025-02-03 14:30:00+00:00,train_design,data_devops_software,broad_risk_off,neutral_participation,research_only_sparse,sparse_mechanism_cell,very_strong_catalyst,price_acceptance_accepted,0,max_positions_full,0.0,-0.2765714045933315,baseline_task639,all
TASK617|HOOD|20250130T143000Z,HOOD,2025-02-03 14:30:00+00:00,train_design,crypto_fintech,broad_risk_off,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.0580006892258524,baseline_task639,all
TASK617|IBIT|20250130T144500Z,IBIT,2025-02-03 14:30:00+00:00,train_design,crypto_fintech,broad_risk_off,neutral_participation,normal_participation,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_strong,0,max_positions_full,0.0,-0.1728710611148839,baseline_task639,all
TASK617|ISRG|20250130T161500Z,ISRG,2025-02-03 14:30:00+00:00,train_design,biotech_glp1_healthcare,broad_risk_off,defensive_rotation,confirmation_required,company_quality_price_confirmed,very_strong_catalyst,price_acceptance_accepted,0,max_positions_full,0.0,-0.2055594376125763,baseline_task639,all
