lifecycle_id,symbol,theme_id,entry_ts,split_name,source_event_available_flag,evidence_brain_state,economic_transmission_state,market_pricing_brain_state,portfolio_brain_state,review_decision_state,invalidation_condition,risk_budget_state,sizing_cap_reason,final_brain_state,final_brain_reason_codes,translator_output_is_action_flag,outcome_used_for_assignment_flag,future_price_used_for_assignment_flag,missing_source_used_as_negative_flag,macro_used_for_assignment_flag,real_capital_status,no_action_reason
TASK617|NVDA|20240108T143000Z,NVDA,ai_semiconductors,2024-01-08 14:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|AMD|20240108T144500Z,AMD,ai_semiconductors,2024-01-08 14:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|FTNT|20240108T144500Z,FTNT,cybersecurity,2024-01-08 14:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ISRG|20240108T144500Z,ISRG,biotech_glp1_healthcare,2024-01-08 14:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PYPL|20240108T144500Z,PYPL,crypto_fintech,2024-01-08 14:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|TER|20240108T144500Z,TER,industrial_automation_robotics,2024-01-08 14:45:00+00:00,train_design,1,source_present_but_noise_dominated,capital_need_overhang_vs_growth_question,market_waiting_on_overhang_absorption,no_slot_claim_review_only,watch_for_confirmation,invalid_if_overhang_not_absorbed_by_followup_price_action,no_budget_research_only,financing_or_overhang_confirmation_needed,watch_for_confirmation__no_budget_research_only,review=watch_for_confirmation|invalidation=invalid_if_overhang_not_absorbed_by_followup_price_action|budget=no_budget_research_only|cap=financing_or_overhang_confirmation_needed,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|VRT|20240108T144500Z,VRT,power_grid_electrification,2024-01-08 14:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ZS|20240108T144500Z,ZS,cybersecurity,2024-01-08 14:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|MRNA|20240108T151500Z,MRNA,biotech_glp1_healthcare,2024-01-08 15:15:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|VST|20240108T151500Z,VST,power_grid_electrification,2024-01-08 15:15:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|AFRM|20240108T153000Z,AFRM,crypto_fintech,2024-01-08 15:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|RTX|20240108T153000Z,RTX,aerospace_defense_space,2024-01-08 15:30:00+00:00,train_design,1,source_present_but_noise_dominated,capital_need_overhang_vs_growth_question,market_waiting_on_overhang_absorption,no_slot_claim_review_only,watch_for_confirmation,invalid_if_overhang_not_absorbed_by_followup_price_action,no_budget_research_only,financing_or_overhang_confirmation_needed,watch_for_confirmation__no_budget_research_only,review=watch_for_confirmation|invalidation=invalid_if_overhang_not_absorbed_by_followup_price_action|budget=no_budget_research_only|cap=financing_or_overhang_confirmation_needed,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|GE|20240108T170000Z,GE,industrial_automation_robotics,2024-01-08 17:00:00+00:00,train_design,1,source_present_but_noise_dominated,capital_need_overhang_vs_growth_question,market_waiting_on_overhang_absorption,slot_candidate_needs_confirmation,watch_for_confirmation,invalid_if_overhang_not_absorbed_by_followup_price_action,no_budget_research_only,financing_or_overhang_confirmation_needed,watch_for_confirmation__no_budget_research_only,review=watch_for_confirmation|invalidation=invalid_if_overhang_not_absorbed_by_followup_price_action|budget=no_budget_research_only|cap=financing_or_overhang_confirmation_needed,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|META|20240108T174500Z,META,cloud_ai_platforms,2024-01-08 17:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|COIN|20240108T183000Z,COIN,crypto_fintech,2024-01-08 18:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|HOOD|20240108T183000Z,HOOD,crypto_fintech,2024-01-08 18:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|EMR|20240108T190000Z,EMR,industrial_automation_robotics,2024-01-08 19:00:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|REGN|20240108T190000Z,REGN,biotech_glp1_healthcare,2024-01-08 19:00:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|PH|20240108T194500Z,PH,industrial_automation_robotics,2024-01-08 19:45:00+00:00,train_design,1,source_present_but_noise_dominated,capital_need_overhang_vs_growth_question,market_waiting_on_overhang_absorption,slot_candidate_needs_confirmation,watch_for_confirmation,invalid_if_overhang_not_absorbed_by_followup_price_action,no_budget_research_only,financing_or_overhang_confirmation_needed,watch_for_confirmation__no_budget_research_only,review=watch_for_confirmation|invalidation=invalid_if_overhang_not_absorbed_by_followup_price_action|budget=no_budget_research_only|cap=financing_or_overhang_confirmation_needed,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|ROK|20240108T200000Z,ROK,industrial_automation_robotics,2024-01-08 20:00:00+00:00,train_design,1,source_present_but_noise_dominated,capital_need_overhang_vs_growth_question,market_waiting_on_overhang_absorption,slot_candidate_needs_confirmation,watch_for_confirmation,invalid_if_overhang_not_absorbed_by_followup_price_action,no_budget_research_only,financing_or_overhang_confirmation_needed,watch_for_confirmation__no_budget_research_only,review=watch_for_confirmation|invalidation=invalid_if_overhang_not_absorbed_by_followup_price_action|budget=no_budget_research_only|cap=financing_or_overhang_confirmation_needed,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|VRTX|20240108T201500Z,VRTX,biotech_glp1_healthcare,2024-01-08 20:15:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|LLY|20240108T204500Z,LLY,biotech_glp1_healthcare,2024-01-08 20:45:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,slot_candidate_needs_confirmation,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|CRWD|20240109T143000Z,CRWD,cybersecurity,2024-01-09 14:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|REGN|20240109T143000Z,REGN,biotech_glp1_healthcare,2024-01-09 14:30:00+00:00,train_design,0,source_gap_unknown_not_negative,no_economic_claim_source_gap,source_gap_no_market_pricing_claim,no_slot_claim_review_only,research_only_source_gap,invalidation_not_applicable_source_gap,no_budget_research_only,source_gap_no_size_claim,research_only_source_gap__no_budget_research_only,review=research_only_source_gap|invalidation=invalidation_not_applicable_source_gap|budget=no_budget_research_only|cap=source_gap_no_size_claim,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
TASK617|DDOG|20240109T144500Z,DDOG,data_devops_software,2024-01-09 14:45:00+00:00,train_design,1,source_present_but_noise_dominated,capital_need_overhang_vs_growth_question,market_waiting_on_overhang_absorption,no_slot_claim_review_only,watch_for_confirmation,invalid_if_overhang_not_absorbed_by_followup_price_action,no_budget_research_only,financing_or_overhang_confirmation_needed,watch_for_confirmation__no_budget_research_only,review=watch_for_confirmation|invalidation=invalid_if_overhang_not_absorbed_by_followup_price_action|budget=no_budget_research_only|cap=financing_or_overhang_confirmation_needed,0,0,0,0,0,FORBIDDEN,review_layer_only;not_buy_sell_or_position_instruction;real_capital_forbidden
